1;1;636;1;0;7;90100;010010019;23;01001;1;1;0;0;PC;0001;326,7337;5,54;0;0;0;0;0;4;10;01/02/2010;15,4;386,21;
1;1;636;2;0;7;90100;010010019;33;01001;1;1;0;0;PC;0001;391,6049;5,54;0;0;0;0;0;4;10;01/02/2010;15,4;462,89;
1;1;761;1;0;7;90100;010010032;32;01001;1;1;0;0;PC;0001;353,1965;5,54;0;0;0;0;0;4;10;04/02/2010;15,4;417,49;
1;1;694;1;0;7;90106;0102401;13010;01024;4;2;2;0;PC;0001;29,9988;3,69;0;0;0;0;0;4;10;02/02/2010;23,57;39,25;
1;1;694;2;0;7;90106;0101901;13814;01019;6;3;3;0;PC;0001;157,5066;3,69;0;0;0;0;0;4;10;02/02/2010;23,16;204,98;
1;1;694;3;0;7;90106;0101901;08814;01019;24;12;12;0;PC;0001;104,3049;3,69;0;0;0;0;0;4;10;02/02/2010;23,13;135,69;
1;1;694;4;0;7;90106;0101801;08814;01018;11;6;5;0;PC;0001;92,8;3,69;0;0;0;0;0;4;10;02/02/2010;23,13;120,72;
1;1;694;5;0;7;90100;010010032;22;01001;2;1;1;0;PC;0001;262,1925;3,69;0;0;0;0;0;4;10;02/02/2010;23,14;341,13;
1;1;694;6;0;7;90100;010010032;32;01001;2;1;1;0;PC;0001;320,8828;3,69;0;0;0;0;0;4;10;02/02/2010;23,14;417,49;
1;1;694;7;0;7;90106;0102402;14812;01024;6;3;3;0;PC;0001;47,7608;3,69;0;0;0;0;0;4;10;02/02/2010;23,14;62,14;
1;1;709;1;0;7;90106;0102401;13010;01024;5;5;0;0;PC;0001;31,2132;5,54;0;0;0;0;0;4;10;03/02/2010;20,48;39,25;
1;1;709;2;0;7;90106;0101301;13820;01013;1;1;0;0;PC;0001;280,8947;5,54;0;0;0;0;0;4;10;03/02/2010;20,48;353,24;
1;1;709;3;0;7;90106;0100502;13824;01005;1;1;0;0;PC;0001;379,1943;5,54;0;0;0;0;0;4;10;03/02/2010;20,48;476,85;
1;1;709;4;0;7;90106;0100801;13832;01008;1;1;0;0;PC;0001;143,676;5,54;0;0;0;0;0;4;10;03/02/2010;20,48;180,68;
1;1;888;1;0;7;90106;0102402;14812;01024;4;4;0;0;PC;0001;49,4635;5,54;0;0;0;0;0;4;11;09/02/2010;20,4;62,14;
1;1;933;1;0;7;90106;0102301;08812;01023;2;1;1;0;PC;0001;70,999;4,61;0;0;0;0;0;4;10;10/02/2010;20,48;89,28;
1;1;933;2;0;7;90106;0101801;08814;01018;4;3;1;0;PC;0001;96,0332;4,61;0;0;0;0;0;4;10;10/02/2010;20,48;120,77;
1;1;933;3;0;7;90106;0100601;13822;01006;1;1;0;0;PC;0001;303,2091;4,61;0;0;0;0;0;4;10;10/02/2010;20,48;381,3;
1;1;933;4;0;7;90106;0102401;13010;01024;5;5;0;0;PC;0001;31,2132;4,61;0;0;0;0;0;4;10;10/02/2010;20,48;39,25;
1;1;933;5;0;7;90106;0101802;13817;01018;2;1;1;0;PC;0001;180,4638;4,61;0;0;0;0;0;4;10;10/02/2010;20,48;226,94;
1;1;933;6;0;7;90106;0101802;12817;01018;2;2;0;0;PC;0001;168,8215;4,61;0;0;0;0;0;4;10;10/02/2010;20,48;212,3;
1;1;934;1;0;7;90106;0102301;13812;01023;6;6;0;0;PC;0001;106,7848;5,54;0;0;0;0;0;4;10;10/02/2010;20,48;134,29;
1;1;935;1;0;7;90106;0101801;07814;01018;4;3;1;0;PC;0001;82,7925;5,54;0;0;0;0;0;4;10;10/02/2010;22,86;107,33;
1;1;935;2;0;7;90106;0101801;08814;01018;6;5;1;0;PC;0001;93,1522;5,54;0;0;0;0;0;4;10;10/02/2010;22,86;120,76;
